Date,IUSG,IUSV,EFG,EFV,VWO,BND,BNDX,EMB,SHV,SHY,IEI,IEF,TLH,TLT,IAU,DBC,VNQ,VNQI,IXN,RXI,IXP,IXG,EXI,MXI,IXC,IXJ,KXI,JXI
2020-03-27,53.476810455322266,41.238407135009766,65.50670623779297,29.21407699584961,28.222017288208008,74.12185668945312,48.24872589111328,76.2605972290039,97.19610595703125,77.83512115478516,120.56427001953125,107.76173400878906,143.56141662597656,145.46055603027344,30.899999618530273,10.271414756774902,57.879547119140625,35.79232406616211,28.901639938354492,90.96546173095703,47.2650260925293,41.35832214355469,65.8784408569336,41.600341796875,12.970449447631836,54.79787063598633,41.61912536621094,43.23807144165039
2020-03-30,55.380210876464844,42.33522033691406,67.01795196533203,29.74808120727539,28.633642196655273,74.19940185546875,48.3769645690918,76.1589584350586,97.16980743408203,77.87103271484375,120.5824203491211,108.0111083984375,142.751220703125,144.2635498046875,30.979999542236328,10.24443244934082,59.14371871948242,36.113407135009766,30.04833984375,92.17591857910156,48.68653869628906,42.06732177734375,66.58870697021484,42.680870056152344,13.30240249633789,57.33506393432617,42.97310256958008,44.60293960571289
2020-03-31,54.6054573059082,41.5171012878418,66.33695983886719,29.320877075195312,28.770856857299805,73.51033782958984,48.094879150390625,75.58048248291016,97.16980743408203,77.85308074951172,120.81796264648438,108.20704650878906,142.93893432617188,143.09259033203125,30.139999389648438,10.118513107299805,57.71429443359375,36.257049560546875,29.452377319335938,90.16484069824219,48.49949645996094,41.31455993652344,65.5463638305664,42.47504806518555,13.674838066101074,57.05419921875,42.30938720703125,43.4698371887207
2020-04-01,52.30034637451172,39.59318542480469,63.68758010864258,28.014619827270508,27.7503662109375,73.8901596069336,48.01871109008789,73.67979431152344,97.1996078491211,77.90345001220703,120.91048431396484,108.6476058959961,144.47767639160156,145.09735107421875,30.34000015258789,9.830698013305664,53.921756744384766,34.99806594848633,27.897071838378906,86.037841796875,46.66650390625,38.9337158203125,62.225704193115234,40.828529357910156,13.270015716552734,54.96639633178711,41.41558074951172,40.963287353515625
2020-04-02,53.314205169677734,40.600101470947266,64.7603988647461,28.671857833862305,28.56504249572754,74.23543548583984,48.138511657714844,75.18712615966797,97.1996078491211,77.92144012451172,120.82881927490234,108.66548156738281,144.77658081054688,146.01815795898438,30.84000015258789,10.019576072692871,54.10353469848633,34.82907485961914,28.69652557373047,86.52393341064453,47.480133056640625,39.68648147583008,63.268035888671875,41.823307037353516,14.40351676940918,56.483097076416016,42.41557693481445,41.91612243652344
2020-04-03,52.64467239379883,39.86289978027344,63.76221466064453,27.89139175415039,28.01620864868164,74.2009048461914,48.04438018798828,75.05370330810547,97.16455841064453,77.90345001220703,120.84701538085938,108.7457046508789,144.58010864257812,146.36563110351562,31.059999465942383,10.271414756774902,53.31858825683594,34.077064514160156,28.228158950805664,84.71302032470703,46.55427169799805,38.80241775512695,61.912086486816406,40.89713668823242,13.974403381347656,55.921348571777344,42.30938720703125,40.68000793457031
2020-04-06,56.48016357421875,42.506046295166016,66.86870574951172,29.476970672607422,29.39685821533203,74.43399810791016,48.27540588378906,76.56884765625,97.17330932617188,77.84947204589844,120.5566635131836,108.25520324707031,143.6322784423828,145.9834442138672,31.8799991607666,10.325379371643066,57.26811599731445,35.28534698486328,30.56031608581543,91.47062683105469,49.52821350097656,41.33206558227539,66.32120513916016,43.5813102722168,14.476381301879883,58.636436462402344,43.743003845214844,43.32390594482422
2020-04-07,56.2219123840332,42.685848236083984,66.97132110595703,29.698787689208984,29.568368911743164,74.50304412841797,48.27540588378906,77.0085220336914,97.21714782714844,77.83145904541016,120.35706329345703,107.77366638183594,142.821044921875,144.4546661376953,31.760000228881836,10.397335052490234,57.79692077636719,36.37533950805664,30.43272590637207,92.77638244628906,49.64044189453125,41.69969940185547,66.74551391601562,44.25878143310547,14.622116088867188,57.90616989135742,43.539466857910156,43.10072326660156
2020-04-08,58.03923034667969,44.42995071411133,67.86688995361328,29.81380271911621,29.91140365600586,74.69296264648438,48.21550750732422,77.3382568359375,97.16455841064453,77.87642669677734,120.37523651123047,107.6398696899414,141.65965270996094,143.40357971191406,31.3799991607666,10.370349884033203,61.73818588256836,37.07666015625,31.245101928710938,95.17823791503906,50.15480041503906,42.83759689331055,67.99076080322266,45.19352340698242,15.253637313842773,59.900360107421875,43.86689376831055,44.499935150146484
2020-04-09,58.536590576171875,45.40089797973633,69.2475357055664,30.45461082458496,29.859947204589844,75.51298522949219,48.403743743896484,79.56786346435547,97.18212127685547,77.90345001220703,120.6292495727539,107.87174224853516,141.9500274658203,143.66412353515625,32.18000030517578,10.397335052490234,65.2002182006836,37.91315460205078,31.237031936645508,97.48478698730469,50.54758071899414,44.35187530517578,69.4389419555664,46.83147048950195,15.132190704345703,60.34038162231445,44.45095443725586,46.53435516357422
